Customer_ID,Gender,Age,Country,Subscription_Plan,Monthly_Charges,Account_Age_Months,Watch_Hours_Per_Month,Favorite_Genre,Devices_Used,Profiles_Created,Downloads_Per_Month,Support_Tickets,Payment_Failures,Last_Login_Days_Ago,Satisfaction_Score,Auto_Renewal,Churn,Age_Category
CUST03312,Male,49 ,France,Standard,499,6,29,Action,3,4,26,0,0,17,8,No,No,Middle Aged
CUST03313,Male,51 ,Canada,Standard,499,18,38,Documentary,5,2,31,5,1,21,3,No,Yes,Middle Aged
CUST03314,Male,68 ,France,Standard,499,13,41,Thriller,1,4,49,5,5,86,6,No,Yes,Senior
CUST03315,Male,47 ,UK,Basic,199,53,61,Documentary,3,5,26,6,1,44,1,No,Yes,Middle Aged
CUST03316,Male,50 ,Canada,Basic,199,66,50,Action,3,1,2,1,0,29,2,Yes,No,Middle Aged
CUST03317,Male,22 ,France,Standard,499,51,49,Documentary,3,1,44,5,3,66,3,Yes,Yes,Young
CUST03318,Female,48 ,Germany,Premium,649,42,47,Drama,5,5,18,4,2,17,4,Yes,No,Middle Aged
CUST03319,Male,36 ,Australia,Premium,649,27,2,Action,1,2,6,6,2,41,4,Yes,Yes,Adult
CUST03320,Female,26 ,South Korea,Basic,199,53,55,Drama,1,3,40,2,4,71,3,No,Yes,Adult
CUST03321,Male,47 ,France,Standard,499,23,64,Action,2,3,38,8,5,40,2,No,Yes,Middle Aged
CUST03322,Male,62 ,India,Basic,199,65,16,Romance,4,1,47,0,4,106,8,Yes,Yes,Senior
CUST03323,Female,31 ,Canada,Basic,199,20,59,Romance,5,4,37,2,2,8,9,No,No,Adult
CUST03324,Female,32 ,Brazil,Premium,649,41,27,Horror,4,5,1,2,0,108,8,No,No,Adult
CUST03325,Female,39 ,Australia,Standard,499,50,71,Comedy,2,1,50,1,3,22,4,No,Yes,Adult
CUST03326,Female,25 ,Australia,Basic,199,52,54,Horror,4,2,35,5,5,56,8,Yes,Yes,Adult
CUST03327,Male,26 ,USA,Premium,649,46,52,Horror,4,2,43,1,5,72,10,No,Yes,Adult
CUST03328,Female,69 ,India,Basic,199,52,46,Drama,1,4,50,3,5,78,2,No,Yes,Senior
CUST03329,Female,59 ,USA,Basic,199,44,95,Sci-Fi,4,4,37,8,0,96,6,No,No,Senior
CUST03330,Female,31 ,Brazil,Basic,199,42,97,Thriller,3,1,48,4,1,114,6,No,No,Adult
CUST03331,Male,68 ,India,Standard,499,35,65,Action,5,3,26,8,1,15,8,No,No,Senior
CUST03332,Female,21 ,Germany,Premium,649,23,26,Thriller,2,5,49,3,1,71,2,Yes,Yes,Young
CUST03333,Male,63 ,USA,Standard,499,27,50,Thriller,1,4,15,7,4,98,5,Yes,Yes,Senior
CUST03334,Female,67 ,UK,Standard,499,18,50,Thriller,1,4,37,0,0,83,5,No,No,Senior
CUST03335,Male,70 ,Germany,Standard,499,70,42,Drama,5,1,13,5,2,29,2,Yes,No,Senior
CUST03336,Male,69 ,USA,Standard,499,32,55,Romance,1,4,2,8,2,110,9,Yes,No,Senior
CUST03337,Male,40 ,UK,Premium,649,2,57,Horror,3,5,12,1,3,8,5,No,No,Adult
CUST03338,Female,18 ,France,Standard,499,10,57,Drama,2,4,18,3,0,63,3,No,Yes,Young
CUST03339,Male,36 ,India,Basic,199,19,41,Action,1,2,33,1,5,3,9,No,No,Adult
CUST03340,Female,49 ,Canada,Basic,199,11,56,Drama,3,3,0,1,5,28,1,Yes,Yes,Middle Aged
CUST03341,Female,42 ,India,Basic,199,7,44,Drama,5,3,33,2,4,0,10,No,No,Middle Aged
CUST03342,Male,28 ,Australia,Basic,199,52,53,Documentary,5,4,6,1,1,111,6,Yes,No,Adult
CUST03343,Male,61 ,France,Standard,499,34,67,Comedy,3,3,41,8,5,24,1,Yes,Yes,Senior
CUST03344,Male,51 ,Canada,Basic,199,50,95,Drama,4,2,5,5,4,5,3,No,Yes,Middle Aged
CUST03345,Male,42 ,USA,Standard,499,60,57,Sci-Fi,3,5,22,6,5,19,8,Yes,No,Middle Aged
CUST03346,Female,34 ,South Korea,Standard,499,38,2,Sci-Fi,5,1,3,0,4,118,2,No,Yes,Adult
CUST03347,Female,52 ,USA,Standard,499,20,67,Comedy,2,5,4,8,3,5,6,No,No,Middle Aged
CUST03348,Male,49 ,Australia,Standard,499,39,40,Drama,2,1,29,5,3,35,2,No,Yes,Middle Aged
CUST03349,Female,29 ,Canada,Standard,499,29,31,Horror,2,2,32,2,3,20,1,No,Yes,Adult
CUST03350,Female,35 ,USA,Standard,499,45,63,Documentary,1,3,29,5,1,91,6,No,No,Adult
CUST03351,Female,30 ,Brazil,Basic,199,14,37,Drama,2,1,35,6,0,60,9,Yes,No,Adult
CUST03352,Male,64 ,Canada,Basic,199,26,35,Thriller,4,5,38,2,3,8,5,No,No,Senior
CUST03353,Male,35 ,USA,Basic,199,64,57,Documentary,1,1,42,1,2,112,9,Yes,No,Adult
CUST03354,Female,36 ,USA,Standard,499,51,40,Documentary,4,2,23,0,5,44,7,Yes,No,Adult
CUST03355,Female,28 ,India,Basic,199,47,54,Comedy,1,1,18,4,2,93,8,No,No,Adult
CUST03356,Male,65 ,Germany,Standard,499,51,56,Comedy,4,2,49,4,0,117,1,Yes,Yes,Senior
CUST03357,Female,40 ,Canada,Premium,649,4,55,Thriller,2,1,36,0,4,9,8,No,No,Adult
CUST03358,Male,59 ,India,Premium,649,23,33,Horror,1,4,21,8,5,113,9,No,Yes,Senior
CUST03359,Male,48 ,USA,Basic,199,69,55,Thriller,3,4,17,6,0,108,4,Yes,Yes,Middle Aged
CUST03360,Female,66 ,France,Standard,499,16,37,Action,2,1,37,5,0,42,9,Yes,No,Senior
CUST03361,Male,69 ,Japan,Standard,499,22,30,Action,5,4,9,0,1,84,9,Yes,No,Senior
CUST03362,Female,37 ,Brazil,Standard,499,61,48,Horror,4,3,14,5,5,94,3,Yes,Yes,Adult
CUST03363,Female,19 ,Canada,Basic,199,20,83,Comedy,4,4,40,7,5,29,7,No,No,Young
CUST03364,Male,18 ,Brazil,Basic,199,37,33,Sci-Fi,3,4,7,6,3,101,9,No,Yes,Young
CUST03365,Male,43 ,Brazil,Premium,649,10,52,Drama,2,3,21,6,5,5,5,No,No,Middle Aged
CUST03366,Female,37 ,Brazil,Standard,499,19,52,Drama,5,2,45,5,1,33,7,No,No,Adult
CUST03367,Female,20 ,UK,Standard,499,42,98,Action,5,4,14,2,4,42,6,Yes,No,Young
CUST03368,Female,42 ,Brazil,Basic,199,38,33,Comedy,5,3,29,5,1,73,8,Yes,No,Middle Aged
CUST03369,Male,50 ,Australia,Standard,499,26,34,Documentary,2,2,2,5,0,65,1,Yes,Yes,Middle Aged
CUST03370,Male,59 ,Germany,Premium,649,72,50,Sci-Fi,2,1,19,7,2,37,6,Yes,No,Senior
CUST03371,Male,46 ,Australia,Standard,499,15,41,Sci-Fi,4,2,17,6,1,3,10,No,No,Middle Aged
CUST03372,Male,56 ,Brazil,Premium,649,45,41,Action,4,1,42,0,2,93,1,Yes,Yes,Senior
CUST03373,Male,21 ,South Korea,Standard,499,29,27,Drama,4,1,18,0,3,26,7,No,No,Young
CUST03374,Male,58 ,Brazil,Standard,499,52,56,Romance,4,4,37,8,4,65,1,No,Yes,Senior
CUST03375,Female,61 ,Brazil,Premium,649,6,78,Romance,4,3,46,2,3,55,1,Yes,Yes,Senior
CUST03376,Female,34 ,Australia,Premium,649,37,61,Comedy,1,4,20,7,0,110,5,No,No,Adult
CUST03377,Female,27 ,USA,Standard,499,37,29,Sci-Fi,2,2,25,4,1,1,2,Yes,No,Adult
CUST03378,Female,19 ,India,Basic,199,1,30,Sci-Fi,2,4,24,7,3,78,2,Yes,Yes,Young
CUST03379,Male,57 ,Japan,Basic,199,29,75,Sci-Fi,2,5,18,2,5,120,4,Yes,Yes,Senior
CUST03380,Male,43 ,Germany,Basic,199,23,69,Action,2,1,36,7,4,90,9,Yes,Yes,Middle Aged
CUST03381,Male,25 ,Germany,Standard,499,27,51,Action,4,4,37,0,3,43,7,Yes,No,Adult
CUST03382,Male,66 ,Japan,Standard,499,62,34,Horror,4,2,42,3,5,54,1,Yes,Yes,Senior
CUST03383,Female,29 ,Canada,Standard,499,26,47,Action,1,3,7,2,4,17,9,Yes,No,Adult
CUST03384,Female,59 ,South Korea,Standard,499,70,59,Thriller,1,3,43,1,1,59,10,No,No,Senior
CUST03385,Female,22 ,France,Premium,649,47,40,Action,1,3,0,2,2,113,8,Yes,No,Young
CUST03386,Male,47 ,USA,Basic,199,38,25,Sci-Fi,1,4,50,2,5,118,9,No,Yes,Middle Aged
CUST03387,Male,24 ,Japan,Standard,499,25,43,Horror,3,5,11,1,4,94,5,No,Yes,Young
CUST03388,Male,20 ,Japan,Basic,199,33,65,Sci-Fi,4,3,8,0,1,12,4,No,Yes,Young
CUST03389,Female,45 ,Brazil,Premium,649,61,44,Sci-Fi,1,4,18,2,4,6,2,No,Yes,Middle Aged
CUST03390,Female,54 ,France,Basic,199,52,44,Horror,2,2,25,6,4,41,8,Yes,No,Middle Aged
CUST03391,Male,50 ,Australia,Basic,199,53,44,Horror,4,5,42,0,3,70,5,No,Yes,Middle Aged
CUST03392,Female,69 ,Brazil,Basic,199,7,47,Comedy,1,2,25,5,1,2,3,No,Yes,Senior
CUST03393,Male,35 ,South Korea,Standard,499,19,13,Documentary,2,3,39,7,0,70,4,Yes,Yes,Adult
CUST03394,Female,51 ,Australia,Standard,499,54,66,Drama,3,1,4,5,1,103,10,No,No,Middle Aged
CUST03395,Female,64 ,France,Standard,499,35,34,Sci-Fi,3,3,37,6,1,10,7,Yes,No,Senior
CUST03396,Male,40 ,USA,Basic,199,59,72,Drama,4,2,10,5,4,13,9,No,No,Adult
CUST03397,Male,66 ,India,Standard,499,45,53,Comedy,2,3,32,2,0,98,1,Yes,Yes,Senior
CUST03398,Male,48 ,Germany,Basic,199,1,60,Comedy,1,5,41,7,5,110,10,No,Yes,Middle Aged
CUST03399,Male,57 ,USA,Standard,499,8,53,Thriller,4,5,38,5,1,112,1,Yes,Yes,Senior
CUST03400,Male,37 ,France,Standard,499,48,52,Horror,5,2,25,0,4,65,8,Yes,Yes,Adult
CUST03401,Male,43 ,Japan,Basic,199,6,23,Action,4,4,28,8,2,31,10,Yes,No,Middle Aged
CUST03402,Male,58 ,Brazil,Basic,199,26,35,Thriller,3,4,25,5,0,78,2,Yes,Yes,Senior
CUST03403,Male,20 ,India,Basic,199,66,58,Thriller,1,2,9,5,1,47,9,No,No,Young
CUST03404,Female,59 ,USA,Premium,649,31,19,Comedy,4,4,44,3,2,110,7,No,No,Senior
CUST03405,Female,53 ,USA,Basic,199,69,43,Documentary,4,3,34,8,5,7,6,Yes,No,Middle Aged
CUST03406,Female,41 ,Canada,Premium,649,26,31,Drama,1,2,21,7,4,84,10,No,Yes,Middle Aged
CUST03407,Female,56 ,Germany,Premium,649,35,55,Romance,4,3,37,5,4,69,1,No,Yes,Senior
CUST03408,Female,23 ,Germany,Basic,199,34,66,Thriller,5,1,46,6,1,22,5,Yes,No,Young
CUST03409,Female,42 ,Australia,Standard,499,26,28,Sci-Fi,2,5,27,3,2,74,9,Yes,No,Middle Aged
CUST03410,Female,62 ,Brazil,Standard,499,17,60,Comedy,3,2,12,0,1,98,6,No,No,Senior
CUST03411,Male,23 ,UK,Premium,649,59,42,Action,2,5,33,2,5,94,6,No,Yes,Young
CUST03412,Female,32 ,France,Premium,649,68,66,Documentary,1,1,50,1,5,4,7,No,No,Adult
CUST03413,Female,60 ,UK,Standard,499,71,64,Thriller,4,2,3,0,3,26,5,No,No,Senior
CUST03414,Female,30 ,UK,Basic,199,9,46,Thriller,2,5,33,5,4,76,6,No,Yes,Adult
CUST03415,Female,69 ,USA,Standard,499,68,46,Romance,3,3,39,5,5,86,2,No,Yes,Senior
CUST03416,Female,51 ,USA,Basic,199,52,52,Horror,2,2,43,7,1,6,9,No,No,Middle Aged
CUST03417,Female,61 ,Brazil,Standard,499,4,58,Drama,2,4,43,6,4,98,1,No,Yes,Senior
CUST03418,Female,21 ,France,Standard,499,14,59,Romance,4,2,16,3,1,71,7,No,No,Young
CUST03419,Male,29 ,France,Premium,649,41,35,Romance,1,3,46,0,4,44,6,Yes,No,Adult
CUST03420,Female,57 ,Australia,Standard,499,28,60,Action,5,1,41,7,2,37,3,Yes,No,Senior
CUST03421,Female,38 ,France,Standard,499,63,38,Action,5,3,39,8,4,38,8,No,No,Adult
CUST03422,Female,68 ,Australia,Basic,199,21,51,Documentary,3,3,25,8,2,108,8,No,No,Senior
CUST03423,Male,68 ,France,Basic,199,44,25,Thriller,3,1,34,2,0,64,6,Yes,No,Senior
CUST03424,Female,18 ,France,Standard,499,29,52,Documentary,3,3,30,0,5,41,1,Yes,Yes,Young
CUST03425,Female,60 ,Germany,Premium,649,41,56,Comedy,5,2,34,5,5,106,3,Yes,Yes,Senior
CUST03426,Male,24 ,UK,Basic,199,24,43,Horror,1,3,30,7,3,42,3,No,Yes,Young
CUST03427,Male,51 ,USA,Standard,499,68,32,Horror,2,1,17,5,4,82,2,No,Yes,Middle Aged
CUST03428,Female,40 ,Australia,Standard,499,15,79,Sci-Fi,4,4,2,0,0,32,6,No,No,Adult
CUST03429,Female,46 ,UK,Premium,649,8,21,Drama,4,1,2,3,5,3,4,No,Yes,Middle Aged
CUST03430,Male,64 ,Japan,Basic,199,43,68,Comedy,4,2,18,3,5,61,9,Yes,Yes,Senior
CUST03431,Female,31 ,Japan,Standard,499,10,48,Thriller,4,1,41,3,3,120,6,No,Yes,Adult
CUST03432,Male,27 ,Brazil,Basic,199,69,27,Horror,3,3,39,6,5,92,2,Yes,Yes,Adult
CUST03433,Female,35 ,Germany,Basic,199,20,68,Drama,2,1,44,4,4,80,1,No,Yes,Adult
CUST03434,Female,64 ,Brazil,Standard,499,35,56,Documentary,2,5,39,2,4,119,7,Yes,Yes,Senior
CUST03435,Female,46 ,Japan,Premium,649,63,30,Comedy,1,4,44,7,0,49,4,No,Yes,Middle Aged
CUST03436,Male,33 ,South Korea,Basic,199,61,37,Drama,5,2,10,6,3,83,6,Yes,Yes,Adult
CUST03437,Male,39 ,Australia,Standard,499,34,25,Horror,1,3,21,1,1,15,7,No,No,Adult
CUST03438,Male,35 ,Brazil,Standard,499,55,31,Sci-Fi,2,1,32,0,5,119,8,No,Yes,Adult
CUST03439,Female,39 ,France,Premium,649,43,49,Documentary,3,5,1,6,4,109,8,No,Yes,Adult
CUST03440,Female,44 ,Germany,Standard,499,61,28,Drama,1,2,14,2,3,31,5,Yes,No,Middle Aged
CUST03441,Male,44 ,India,Basic,199,16,30,Horror,4,2,30,6,4,37,4,Yes,Yes,Middle Aged
CUST03442,Female,48 ,Japan,Standard,499,13,37,Drama,2,1,23,7,2,112,5,No,No,Middle Aged
CUST03443,Female,55 ,UK,Standard,499,12,55,Drama,3,3,9,1,5,76,6,No,Yes,Middle Aged
CUST03444,Female,20 ,France,Premium,649,23,45,Drama,3,1,5,2,1,0,2,Yes,No,Young
CUST03445,Female,22 ,Germany,Basic,199,49,47,Documentary,3,4,5,1,3,27,1,Yes,Yes,Young
CUST03446,Female,69 ,Japan,Premium,649,2,52,Horror,2,2,46,0,1,12,3,Yes,No,Senior
CUST03447,Female,62 ,India,Basic,199,57,55,Romance,3,2,31,5,1,35,4,No,Yes,Senior
CUST03448,Male,53 ,USA,Premium,649,37,26,Drama,3,4,44,7,2,76,2,Yes,Yes,Middle Aged
CUST03449,Male,18 ,UK,Standard,499,60,52,Comedy,3,4,11,0,2,40,6,Yes,No,Young
CUST03450,Male,63 ,South Korea,Basic,199,40,26,Romance,3,3,11,4,3,95,8,No,Yes,Senior
CUST03451,Female,67 ,Australia,Basic,199,37,52,Drama,3,2,10,4,3,19,9,No,No,Senior
CUST03452,Female,41 ,UK,Standard,499,72,88,Documentary,4,2,4,7,3,87,7,No,Yes,Middle Aged
CUST03453,Male,62 ,USA,Basic,199,65,44,Romance,3,3,2,3,0,1,6,Yes,No,Senior
CUST03454,Female,30 ,Brazil,Basic,199,24,63,Action,4,4,4,0,2,114,10,Yes,No,Adult
CUST03455,Male,29 ,Brazil,Standard,499,67,45,Drama,2,1,30,6,4,118,7,No,Yes,Adult
CUST03456,Male,48 ,South Korea,Standard,499,62,13,Comedy,5,1,33,6,2,100,8,No,Yes,Middle Aged
CUST03457,Male,43 ,Germany,Standard,499,47,47,Thriller,3,3,32,4,3,37,8,No,No,Middle Aged
CUST03458,Male,34 ,South Korea,Basic,199,63,50,Thriller,5,5,42,7,4,59,10,Yes,Yes,Adult
CUST03459,Male,50 ,India,Standard,499,71,61,Thriller,4,1,7,0,3,69,4,No,Yes,Middle Aged
CUST03460,Female,30 ,Australia,Premium,649,16,61,Action,5,1,1,1,2,7,6,Yes,No,Adult
CUST03461,Male,18 ,Japan,Premium,649,16,38,Sci-Fi,5,4,35,3,0,38,8,Yes,No,Young
CUST03462,Female,25 ,USA,Standard,499,69,30,Romance,3,4,48,5,5,51,7,Yes,Yes,Adult
CUST03463,Male,27 ,India,Basic,199,36,48,Comedy,2,5,0,6,1,55,1,Yes,Yes,Adult
CUST03464,Male,70 ,India,Standard,499,71,41,Thriller,2,1,7,8,5,9,10,No,No,Senior
CUST03465,Female,25 ,Japan,Premium,649,58,61,Thriller,3,3,3,7,2,114,1,Yes,Yes,Adult
CUST03466,Female,41 ,USA,Premium,649,38,11,Comedy,3,4,8,4,5,69,6,Yes,Yes,Middle Aged
CUST03467,Female,19 ,Canada,Basic,199,11,78,Sci-Fi,1,4,27,5,4,78,7,Yes,Yes,Young
CUST03468,Female,19 ,UK,Standard,499,51,12,Comedy,3,1,18,5,2,19,4,Yes,Yes,Young
CUST03469,Male,69 ,Canada,Premium,649,23,40,Action,2,5,46,6,1,2,6,Yes,No,Senior
CUST03470,Male,45 ,India,Basic,199,61,44,Documentary,1,5,0,4,5,102,4,Yes,Yes,Middle Aged
CUST03471,Female,36 ,France,Premium,649,32,32,Action,1,4,42,2,1,44,7,Yes,No,Adult
CUST03472,Male,42 ,Australia,Standard,499,37,20,Romance,3,4,50,0,1,42,4,Yes,No,Middle Aged
CUST03473,Female,40 ,UK,Standard,499,47,70,Comedy,5,2,45,6,1,12,8,No,No,Adult
CUST03474,Male,52 ,Germany,Standard,499,35,52,Action,4,1,3,4,2,57,7,No,No,Middle Aged
CUST03475,Female,44 ,Canada,Basic,199,36,46,Romance,1,5,49,4,2,70,7,Yes,No,Middle Aged
CUST03476,Female,48 ,South Korea,Standard,499,29,40,Romance,2,4,4,1,3,36,2,No,Yes,Middle Aged
CUST03477,Female,39 ,South Korea,Standard,499,15,52,Action,2,5,33,7,0,31,5,Yes,No,Adult
CUST03478,Male,27 ,France,Standard,499,19,60,Documentary,2,4,9,7,1,75,5,Yes,No,Adult
CUST03479,Female,62 ,South Korea,Standard,499,18,4,Horror,1,1,21,7,5,92,4,Yes,Yes,Senior
CUST03480,Female,34 ,India,Basic,199,9,28,Sci-Fi,1,2,12,5,5,100,5,No,Yes,Adult
CUST03481,Female,47 ,South Korea,Basic,199,5,38,Sci-Fi,3,4,11,5,1,100,1,No,Yes,Middle Aged
CUST03482,Female,47 ,UK,Premium,649,57,52,Horror,5,1,14,5,4,88,6,Yes,Yes,Middle Aged
CUST03483,Female,54 ,Canada,Standard,499,32,31,Comedy,3,4,17,8,0,11,6,Yes,No,Middle Aged
CUST03484,Female,53 ,South Korea,Standard,499,11,55,Drama,5,4,34,4,1,92,3,No,Yes,Middle Aged
CUST03485,Female,28 ,France,Basic,199,46,61,Drama,5,3,26,3,0,35,8,Yes,No,Adult
CUST03486,Male,53 ,India,Basic,199,67,52,Horror,5,5,23,4,5,86,8,No,Yes,Middle Aged
CUST03487,Female,49 ,Australia,Standard,499,32,65,Action,3,4,41,6,1,9,9,No,No,Middle Aged
CUST03488,Female,30 ,Canada,Premium,649,21,49,Comedy,1,1,14,2,1,55,3,No,Yes,Adult
CUST03489,Male,24 ,Brazil,Premium,649,24,20,Action,3,3,37,2,0,68,8,Yes,No,Young
CUST03490,Male,53 ,Japan,Premium,649,35,34,Action,3,2,16,0,1,14,3,No,Yes,Middle Aged
CUST03491,Female,41 ,Germany,Basic,199,13,57,Sci-Fi,5,3,43,7,5,108,4,No,Yes,Middle Aged
CUST03492,Female,29 ,South Korea,Premium,649,45,0,Drama,4,5,28,8,1,78,4,Yes,Yes,Adult
CUST03493,Male,43 ,Canada,Standard,499,25,48,Sci-Fi,5,2,18,5,4,26,7,Yes,No,Middle Aged
CUST03494,Male,23 ,Germany,Standard,499,42,35,Action,4,4,27,5,0,81,7,Yes,No,Young
CUST03495,Male,58 ,UK,Standard,499,24,43,Sci-Fi,3,2,12,6,1,53,5,No,No,Senior
CUST03496,Female,33 ,Australia,Basic,199,18,58,Drama,1,4,35,7,3,12,6,Yes,No,Adult
CUST03497,Male,64 ,Canada,Premium,649,67,43,Drama,5,1,50,2,1,17,7,Yes,No,Senior
CUST03498,Female,31 ,France,Basic,199,18,49,Horror,4,1,37,1,0,105,2,Yes,Yes,Adult
CUST03499,Female,56 ,Brazil,Basic,199,71,64,Documentary,5,5,21,6,4,0,2,No,Yes,Senior
CUST03500,Female,61 ,Canada,Premium,649,50,40,Documentary,4,4,10,8,4,88,2,Yes,Yes,Senior
CUST03501,Female,35 ,South Korea,Premium,649,53,33,Thriller,5,4,24,1,4,2,6,Yes,No,Adult
CUST03502,Female,58 ,Australia,Premium,649,66,17,Drama,1,3,17,6,1,116,3,No,Yes,Senior
CUST03503,Male,46 ,Australia,Standard,499,36,55,Sci-Fi,5,4,41,8,2,67,4,No,Yes,Middle Aged
CUST03504,Male,43 ,South Korea,Standard,499,39,47,Comedy,1,1,15,1,4,98,1,Yes,Yes,Middle Aged
CUST03505,Male,66 ,Australia,Premium,649,31,77,Comedy,2,4,31,0,0,67,6,No,No,Senior
CUST03506,Male,63 ,Australia,Premium,649,32,70,Action,5,3,31,7,3,47,9,No,Yes,Senior
CUST03507,Female,53 ,South Korea,Standard,499,28,26,Drama,3,4,39,0,0,13,7,Yes,No,Middle Aged
CUST03508,Female,29 ,France,Standard,499,32,65,Sci-Fi,3,5,48,8,1,32,3,No,Yes,Adult
CUST03509,Male,63 ,South Korea,Basic,199,35,34,Horror,4,3,28,1,3,58,1,Yes,Yes,Senior
CUST03510,Female,42 ,USA,Basic,199,65,53,Thriller,5,3,8,1,3,112,5,No,Yes,Middle Aged
CUST03511,Male,65 ,Japan,Basic,199,41,0,Thriller,2,4,1,7,2,107,8,Yes,Yes,Senior
CUST03512,Male,52 ,UK,Basic,199,50,52,Romance,4,4,12,4,2,9,2,No,Yes,Middle Aged
CUST03513,Female,67 ,Germany,Standard,499,41,31,Documentary,2,3,39,4,4,87,10,Yes,Yes,Senior
CUST03514,Male,50 ,UK,Premium,649,42,53,Documentary,5,3,16,4,1,51,8,No,No,Middle Aged
CUST03515,Female,40 ,Canada,Standard,499,31,82,Horror,3,4,7,6,3,22,9,No,No,Adult
CUST03516,Male,63 ,Germany,Basic,199,37,42,Romance,5,2,46,4,5,37,9,Yes,No,Senior
CUST03517,Male,48 ,Germany,Standard,499,47,54,Documentary,3,5,15,8,1,43,2,Yes,No,Middle Aged
CUST03518,Female,55 ,UK,Basic,199,30,65,Horror,5,1,15,3,0,40,1,No,Yes,Middle Aged
CUST03519,Female,31 ,Brazil,Standard,499,70,71,Thriller,3,1,20,1,3,97,10,Yes,Yes,Adult
CUST03520,Male,30 ,UK,Premium,649,44,39,Thriller,2,4,11,8,4,50,3,No,Yes,Adult
CUST03521,Female,36 ,Germany,Premium,649,5,66,Documentary,2,1,35,4,1,105,4,No,Yes,Adult
CUST03522,Female,69 ,UK,Basic,199,59,28,Thriller,4,2,32,2,1,58,1,Yes,Yes,Senior
CUST03523,Male,52 ,Brazil,Premium,649,55,26,Comedy,1,4,40,3,2,41,10,Yes,No,Middle Aged
CUST03524,Female,44 ,Germany,Basic,199,25,68,Sci-Fi,2,5,48,2,1,60,1,Yes,Yes,Middle Aged
CUST03525,Female,68 ,Brazil,Basic,199,7,33,Drama,3,5,35,0,1,77,4,Yes,Yes,Senior
CUST03526,Male,46 ,Brazil,Standard,499,53,49,Thriller,4,2,18,1,2,66,7,Yes,No,Middle Aged
CUST03527,Male,51 ,UK,Basic,199,14,60,Drama,2,4,10,4,2,43,1,Yes,No,Middle Aged
CUST03528,Male,54 ,France,Standard,499,55,60,Documentary,2,4,2,1,0,15,6,No,No,Middle Aged
CUST03529,Female,25 ,Japan,Standard,499,41,45,Documentary,4,5,42,2,1,119,4,Yes,Yes,Adult
CUST03530,Female,30 ,Australia,Basic,199,40,48,Sci-Fi,4,3,15,2,3,72,5,Yes,Yes,Adult
CUST03531,Male,66 ,Japan,Premium,649,31,38,Sci-Fi,4,5,43,6,3,116,10,No,Yes,Senior
CUST03532,Female,39 ,India,Premium,649,18,73,Romance,3,5,20,5,4,76,7,Yes,Yes,Adult
CUST03533,Male,65 ,Australia,Premium,649,72,32,Documentary,4,1,6,8,4,35,2,Yes,Yes,Senior
CUST03534,Male,27 ,Germany,Standard,499,34,79,Romance,5,5,14,2,2,7,4,No,Yes,Adult
CUST03535,Male,31 ,France,Premium,649,40,73,Action,3,3,25,8,5,90,2,No,Yes,Adult
CUST03536,Male,42 ,South Korea,Standard,499,47,5,Documentary,4,4,17,7,1,6,4,No,Yes,Middle Aged
CUST03537,Female,53 ,UK,Standard,499,44,66,Sci-Fi,5,2,39,6,0,40,3,No,Yes,Middle Aged
CUST03538,Male,25 ,Canada,Standard,499,69,36,Comedy,1,4,23,0,3,93,3,Yes,Yes,Adult
CUST03539,Male,29 ,France,Standard,499,62,30,Horror,4,1,6,8,4,12,9,Yes,No,Adult
CUST03540,Male,66 ,UK,Basic,199,39,54,Drama,5,2,30,7,4,56,7,No,Yes,Senior
CUST03541,Male,48 ,Canada,Standard,499,57,47,Romance,2,4,14,3,4,109,1,Yes,Yes,Middle Aged
CUST03542,Male,47 ,Brazil,Basic,199,27,55,Comedy,4,2,0,6,2,10,3,No,Yes,Middle Aged
CUST03543,Male,19 ,UK,Basic,199,62,33,Action,5,3,38,2,2,63,5,No,No,Young
CUST03544,Male,54 ,Brazil,Basic,199,8,57,Sci-Fi,2,1,4,0,5,13,5,Yes,No,Middle Aged
CUST03545,Female,69 ,Germany,Standard,499,30,29,Drama,1,1,33,3,1,117,3,No,Yes,Senior
CUST03546,Male,44 ,Australia,Premium,649,62,23,Horror,4,3,15,4,5,6,2,No,Yes,Middle Aged
CUST03547,Female,24 ,Brazil,Basic,199,66,75,Sci-Fi,1,5,41,0,5,79,1,No,Yes,Young
CUST03548,Male,20 ,India,Basic,199,49,39,Action,1,2,24,1,1,118,5,No,No,Young
CUST03549,Male,58 ,Japan,Premium,649,27,24,Documentary,2,2,10,5,3,107,8,No,Yes,Senior
CUST03550,Female,29 ,USA,Standard,499,18,5,Drama,4,4,43,8,2,61,5,Yes,Yes,Adult
CUST03551,Female,44 ,Canada,Standard,499,11,31,Sci-Fi,2,5,42,2,5,53,1,Yes,Yes,Middle Aged
CUST03552,Female,21 ,Canada,Premium,649,47,45,Horror,4,1,27,4,1,46,4,Yes,Yes,Young
CUST03553,Male,32 ,Japan,Standard,499,19,19,Thriller,4,2,9,0,1,28,4,No,Yes,Adult
CUST03554,Male,67 ,India,Premium,649,5,95,Comedy,5,4,25,2,1,62,10,No,No,Senior
CUST03555,Female,62 ,India,Basic,199,39,67,Documentary,2,2,5,7,5,94,9,Yes,Yes,Senior
CUST03556,Female,62 ,UK,Standard,499,33,32,Drama,3,3,45,6,0,48,8,Yes,No,Senior
CUST03557,Female,31 ,Canada,Premium,649,27,41,Romance,3,5,14,3,4,94,4,No,Yes,Adult
